split,image,family,img_w,img_h,w_px,h_px,area_px2,area_frac,short_side_px,long_side_px,aspect_ratio,coco_size,n_obj_in_image
test,2025_0519_112819_873_JPG,Belostomatidae,640,640,639.0,584.0,373176.0,0.911074,584.0,639.0,1.0942,large,1
test,2025_0519_112912_878_JPG,Belostomatidae,640,640,639.0,640.0,408960.0,0.998437,639.0,640.0,0.9984,large,1
test,2025_0519_115343_973_JPG,Belostomatidae,640,640,628.5,489.0,307336.5,0.750333,489.0,628.5,1.2853,large,1
test,2025_0519_115429_976_JPG,Belostomatidae,640,640,628.5,506.0,318021.0,0.776418,506.0,628.5,1.2421,large,1
test,2025_0519_115439_979_JPG,Belostomatidae,640,640,640.0,544.0,348160.0,0.85,544.0,640.0,1.1765,large,1
test,2025_0519_115526_980_JPG,Belostomatidae,640,640,640.0,537.5,344000.0,0.839844,537.5,640.0,1.1907,large,1
test,2025_0519_115529_981_JPG,Belostomatidae,640,640,611.48,638.84,390641.55,0.953715,611.48,638.84,0.9572,large,1
test,2025_0521_112912_341_JPG,Planorbidae,640,640,398.5,597.0,237904.5,0.580822,398.5,597.0,0.6675,large,1
test,2025_0521_112915_342_JPG,Planorbidae,640,640,397.0,594.5,236016.5,0.576212,397.0,594.5,0.6678,large,1
test,2025_0521_115752_426_JPG,Planorbidae,640,640,263.5,307.0,80894.5,0.197496,263.5,307.0,0.8583,large,4
test,2025_0521_115752_426_JPG,Planorbidae,640,640,298.5,349.0,104176.5,0.254337,298.5,349.0,0.8553,large,4
test,2025_0521_115752_426_JPG,Planorbidae,640,640,231.5,239.0,55328.5,0.135079,231.5,239.0,0.9686,large,4
test,2025_0521_115752_426_JPG,Planorbidae,640,640,281.0,345.0,96945.0,0.236682,281.0,345.0,0.8145,large,4
test,2025_0521_115806_428_JPG,Planorbidae,640,640,270.0,330.0,89100.0,0.217529,270.0,330.0,0.8182,large,4
test,2025_0521_115806_428_JPG,Planorbidae,640,640,192.0,220.0,42240.0,0.103125,192.0,220.0,0.8727,large,4
test,2025_0521_115806_428_JPG,Planorbidae,640,640,257.0,292.0,75044.0,0.183213,257.0,292.0,0.8801,large,4
test,2025_0521_115806_428_JPG,Planorbidae,640,640,278.0,321.5,89377.0,0.218206,278.0,321.5,0.8647,large,4
test,2025_0521_115811_429_JPG,Planorbidae,640,640,193.5,222.0,42957.0,0.104875,193.5,222.0,0.8716,large,4
test,2025_0521_115811_429_JPG,Planorbidae,640,640,274.5,334.5,91820.25,0.224171,274.5,334.5,0.8206,large,4
test,2025_0521_115811_429_JPG,Planorbidae,640,640,257.0,305.0,78385.0,0.19137,257.0,305.0,0.8426,large,4
test,2025_0521_115811_429_JPG,Planorbidae,640,640,279.5,321.5,89859.25,0.219383,279.5,321.5,0.8694,large,4
test,2025_0521_115828_431_JPG,Planorbidae,640,640,278.0,334.5,92991.0,0.227029,278.0,334.5,0.8311,large,4
test,2025_0521_115828_431_JPG,Planorbidae,640,640,193.5,224.5,43440.75,0.106057,193.5,224.5,0.8619,large,4
test,2025_0521_115828_431_JPG,Planorbidae,640,640,260.5,298.5,77759.25,0.189842,260.5,298.5,0.8727,large,4
test,2025_0521_115828_431_JPG,Planorbidae,640,640,284.0,330.0,93720.0,0.228809,284.0,330.0,0.8606,large,4
test,2025_0521_124735_686_JPG,Planorbidae,640,640,281.0,368.5,103548.5,0.252804,281.0,368.5,0.7626,large,2
test,2025_0521_124735_686_JPG,Planorbidae,640,640,252.5,368.5,93046.25,0.227164,252.5,368.5,0.6852,large,2
test,2025_0521_124749_689_JPG,Planorbidae,640,640,278.0,372.5,103555.0,0.25282,278.0,372.5,0.7463,large,2
test,2025_0521_124749_689_JPG,Planorbidae,640,640,246.0,351.5,86469.0,0.211106,246.0,351.5,0.6999,large,2
test,2025_0521_124752_690_JPG,Planorbidae,640,640,281.0,376.5,105796.5,0.258292,281.0,376.5,0.7463,large,2
test,2025_0521_124752_690_JPG,Planorbidae,640,640,249.0,357.5,89017.5,0.217328,249.0,357.5,0.6965,large,2
test,2025_0521_134302_753_JPG,Planorbidae,640,640,354.67,310.0,109946.67,0.268424,310.0,354.67,1.1441,large,4
test,2025_0521_134302_753_JPG,Planorbidae,640,640,286.73,206.0,59067.07,0.144207,206.0,286.73,1.3919,large,4
test,2025_0521_134302_753_JPG,Planorbidae,640,640,287.07,334.0,95880.27,0.234083,287.07,334.0,0.8595,large,4
test,2025_0521_134302_753_JPG,Planorbidae,640,640,413.27,349.0,144230.07,0.352124,349.0,413.27,1.1841,large,4
test,2025_0521_134338_756_JPG,Planorbidae,640,640,255.5,298.5,76266.75,0.186198,255.5,298.5,0.8559,large,4
test,2025_0521_134338_756_JPG,Planorbidae,640,640,282.5,332.5,93931.25,0.229324,282.5,332.5,0.8496,large,4
test,2025_0521_134338_756_JPG,Planorbidae,640,640,195.0,226.5,44167.5,0.107831,195.0,226.5,0.8609,large,4
test,2025_0521_134338_756_JPG,Planorbidae,640,640,271.5,353.5,95975.25,0.234315,271.5,353.5,0.768,large,4
test,2025_0526_113212_148_JPG,Dytiscidae,640,640,571.5,461.5,263747.25,0.643914,461.5,571.5,1.2384,large,1
test,2025_0526_114421_194_JPG,Dytiscidae,640,640,597.0,531.0,317007.0,0.773943,531.0,597.0,1.1243,large,1
test,2025_0526_115108_229_JPG,Dytiscidae,640,640,639.0,548.0,350172.0,0.854912,548.0,639.0,1.1661,large,1
test,2025_0526_115121_233_JPG,Dytiscidae,640,640,633.0,518.0,327894.0,0.800522,518.0,633.0,1.222,large,1
test,2025_0526_115125_234_JPG,Dytiscidae,640,640,631.5,531.0,335326.5,0.818668,531.0,631.5,1.1893,large,1
test,2025_0526_122006_395_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
test,2025_0526_122019_396_JPG,Dytiscidae,640,640,639.0,601.0,384039.0,0.937595,601.0,639.0,1.0632,large,1
test,2025_0526_122022_397_JPG,Dytiscidae,640,640,640.0,590.5,377920.0,0.922656,590.5,640.0,1.0838,large,1
test,2025_0526_122026_398_JPG,Dytiscidae,640,640,640.0,584.0,373760.0,0.9125,584.0,640.0,1.0959,large,1
test,2025_0526_122029_399_JPG,Dytiscidae,640,640,640.0,611.5,391360.0,0.955469,611.5,640.0,1.0466,large,1
test,2025_0526_122036_401_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
test,2025_0526_122050_405_JPG,Dytiscidae,640,640,633.0,585.5,370621.5,0.904838,585.5,633.0,1.0811,large,1
test,2025_0526_122137_408_JPG,Dytiscidae,640,640,637.5,629.0,400987.5,0.978973,629.0,637.5,1.0135,large,1
test,2025_0526_122140_409_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
test,2025_0526_122217_411_JPG,Dytiscidae,640,640,635.0,616.0,391160.0,0.95498,616.0,635.0,1.0308,large,1
test,2025_0526_122225_412_JPG,Dytiscidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
test,2025_0526_122232_414_JPG,Dytiscidae,640,640,636.0,589.0,374604.0,0.914561,589.0,636.0,1.0798,large,1
test,2025_0526_122240_416_JPG,Dytiscidae,640,640,633.0,584.5,369988.5,0.903292,584.5,633.0,1.083,large,1
test,2025_0526_130435_500_JPG,Dytiscidae,640,640,406.0,376.0,152656.0,0.372695,376.0,406.0,1.0798,large,2
test,2025_0526_130435_500_JPG,Dytiscidae,640,640,431.5,376.5,162459.75,0.39663,376.5,431.5,1.1461,large,2
test,2025_0526_132456_545_JPG,Dytiscidae,640,640,431.09,385.19,166052.25,0.405401,385.19,431.09,1.1192,large,2
test,2025_0526_132456_545_JPG,Dytiscidae,640,640,452.9,473.71,214545.52,0.523793,452.9,473.71,0.9561,large,2
test,2025_0526_132511_546_JPG,Dytiscidae,640,640,377.5,414.5,156473.75,0.382016,377.5,414.5,0.9107,large,2
test,2025_0526_132511_546_JPG,Dytiscidae,640,640,396.5,405.0,160582.5,0.392047,396.5,405.0,0.979,large,2
test,2025_0528_100807_650_JPG,Chironomidae,640,640,627.5,287.0,180092.5,0.439679,287.0,627.5,2.1864,large,1
test,2025_0528_102236_730_JPG,Chironomidae,640,640,631.0,158.5,100013.5,0.244174,158.5,631.0,3.9811,large,1
test,2025_0528_102240_731_JPG,Chironomidae,640,640,219.44,630.7,138404.42,0.337901,219.44,630.7,0.3479,large,1
test,2025_0528_113813_954_JPG,Chironomidae,640,640,287.0,598.0,171626.0,0.419009,287.0,598.0,0.4799,large,3
test,2025_0528_113813_954_JPG,Chironomidae,640,640,455.96,640.0,291816.3,0.712442,455.96,640.0,0.7124,large,3
test,2025_0528_113813_954_JPG,Chironomidae,640,640,342.01,608.0,207945.01,0.507678,342.01,608.0,0.5625,large,3
test,2025_0528_113827_958_JPG,Chironomidae,640,640,193.44,621.74,120272.29,0.293634,193.44,621.74,0.3111,large,3
test,2025_0528_113827_958_JPG,Chironomidae,640,640,290.41,631.48,183386.9,0.447722,290.41,631.48,0.4599,large,3
test,2025_0528_113827_958_JPG,Chironomidae,640,640,202.0,637.0,128674.0,0.314146,202.0,637.0,0.3171,large,3
test,2025_0528_113834_960_JPG,Chironomidae,640,640,246.0,596.47,146730.8,0.358229,246.0,596.47,0.4124,large,3
test,2025_0528_113834_960_JPG,Chironomidae,640,640,361.7,636.93,230381.15,0.562454,361.7,636.93,0.5679,large,3
test,2025_0528_113834_960_JPG,Chironomidae,640,640,254.44,606.0,154193.33,0.376449,254.44,606.0,0.4199,large,3
test,2025_0528_114534_997_JPG,Chironomidae,640,640,465.0,194.5,90442.5,0.220807,194.5,465.0,2.3907,large,3
test,2025_0528_114534_997_JPG,Chironomidae,640,640,595.5,197.0,117313.5,0.28641,197.0,595.5,3.0228,large,3
test,2025_0528_114534_997_JPG,Chironomidae,640,640,628.0,165.0,103620.0,0.252979,165.0,628.0,3.8061,large,3
test,2025_0528_114553_102_JPG,Chironomidae,640,640,612.0,141.5,86598.0,0.211421,141.5,612.0,4.3251,large,3
test,2025_0528_114553_102_JPG,Chironomidae,640,640,601.0,166.0,99766.0,0.243569,166.0,601.0,3.6205,large,3
test,2025_0528_114553_102_JPG,Chironomidae,640,640,463.0,105.0,48615.0,0.118689,105.0,463.0,4.4095,large,3
test,2025_0528_124741_307_JPG,Chironomidae,640,640,634.0,192.5,122045.0,0.297961,192.5,634.0,3.2935,large,1
test,2025_0528_125543_323_JPG,Chironomidae,640,640,479.0,138.5,66341.5,0.161967,138.5,479.0,3.4585,large,3
test,2025_0528_125543_323_JPG,Chironomidae,640,640,490.5,95.0,46597.5,0.113763,95.0,490.5,5.1632,large,3
test,2025_0528_125543_323_JPG,Chironomidae,640,640,622.0,107.0,66554.0,0.162485,107.0,622.0,5.8131,large,3
test,2025_0528_130541_346_JPG,Chironomidae,640,640,594.0,184.0,109296.0,0.266836,184.0,594.0,3.2283,large,3
test,2025_0528_130541_346_JPG,Chironomidae,640,640,550.0,128.5,70675.0,0.172546,128.5,550.0,4.2802,large,3
test,2025_0528_130541_346_JPG,Chironomidae,640,640,614.0,194.0,119116.0,0.290811,194.0,614.0,3.1649,large,3
test,2025_0529_103545_534_JPG,Coenagrionidae,640,640,608.5,344.5,209628.25,0.511788,344.5,608.5,1.7663,large,1
test,2025_0529_111418_592_JPG,Coenagrionidae,640,640,616.0,457.0,281512.0,0.687285,457.0,616.0,1.3479,large,1
test,2025_0529_111436_597_JPG,Coenagrionidae,640,640,435.44,633.93,276038.05,0.673921,435.44,633.93,0.6869,large,1
test,2025_0529_111527_601_JPG,Coenagrionidae,640,640,631.5,434.0,274071.0,0.669119,434.0,631.5,1.4551,large,1
test,2025_0529_112453_611_JPG,Coenagrionidae,640,640,627.0,421.0,263967.0,0.644451,421.0,627.0,1.4893,large,1
test,2025_0529_112507_615_JPG,Coenagrionidae,640,640,637.6,585.96,373609.99,0.912134,585.96,637.6,1.0881,large,1
test,2025_0529_112515_617_JPG,Coenagrionidae,640,640,639.64,509.0,325575.25,0.794861,509.0,639.64,1.2567,large,1
test,2025_0529_112519_618_JPG,Coenagrionidae,640,640,626.0,383.0,239758.0,0.585347,383.0,626.0,1.6345,large,1
test,2025_0529_112528_620_JPG,Coenagrionidae,640,640,567.67,639.16,362827.3,0.885809,567.67,639.16,0.8882,large,1
test,2025_0529_112606_625_JPG,Coenagrionidae,640,640,640.0,385.0,246400.0,0.601562,385.0,640.0,1.6623,large,1
test,2025_0529_112616_628_JPG,Coenagrionidae,640,640,635.0,363.0,230505.0,0.562756,363.0,635.0,1.7493,large,1
test,2025_0529_112656_630_JPG,Coenagrionidae,640,640,630.0,448.5,282555.0,0.689832,448.5,630.0,1.4047,large,1
test,2025_0529_113528_640_JPG,Coenagrionidae,640,640,640.0,446.5,285760.0,0.697656,446.5,640.0,1.4334,large,1
test,2025_0529_113549_646_JPG,Coenagrionidae,640,640,640.0,446.5,285760.0,0.697656,446.5,640.0,1.4334,large,1
test,2025_0529_113807_649_JPG,Coenagrionidae,640,640,635.0,429.5,272732.5,0.665851,429.5,635.0,1.4785,large,1
test,2025_0529_113818_652_JPG,Coenagrionidae,640,640,632.0,414.0,261648.0,0.638789,414.0,632.0,1.5266,large,1
test,2025_0529_114142_653_JPG,Coenagrionidae,640,640,639.0,484.0,309276.0,0.755068,484.0,639.0,1.3202,large,1
test,2025_0529_114200_656_JPG,Coenagrionidae,640,640,639.19,593.0,379036.81,0.925383,593.0,639.19,1.0779,large,1
test,2025_0529_115653_667_JPG,Coenagrionidae,640,640,640.0,467.5,299200.0,0.730469,467.5,640.0,1.369,large,1
test,2025_0529_115704_669_JPG,Coenagrionidae,640,640,637.5,461.5,294206.25,0.718277,461.5,637.5,1.3814,large,1
test,2025_0529_115749_672_JPG,Coenagrionidae,640,640,470.22,639.33,300625.26,0.733948,470.22,639.33,0.7355,large,1
test,2025_0529_115753_673_JPG,Coenagrionidae,640,640,639.0,411.0,262629.0,0.641184,411.0,639.0,1.5547,large,1
test,2025_0529_115800_675_JPG,Coenagrionidae,640,640,469.74,638.58,299966.0,0.732339,469.74,638.58,0.7356,large,1
test,2025_0529_115807_677_JPG,Coenagrionidae,640,640,633.0,369.0,233577.0,0.570256,369.0,633.0,1.7154,large,1
test,2025_0529_143117_441_JPG,Coenagrionidae,640,640,373.01,614.0,229026.55,0.559147,373.01,614.0,0.6075,large,2
test,2025_0529_143117_441_JPG,Coenagrionidae,640,640,425.0,630.44,267938.89,0.654148,425.0,630.44,0.6741,large,2
test,2025_0602_133321_909_JPG,Physidae,640,640,209.5,216.0,45252.0,0.110479,209.5,216.0,0.9699,large,4
test,2025_0602_133321_909_JPG,Physidae,640,640,209.5,192.5,40328.75,0.098459,192.5,209.5,1.0883,large,4
test,2025_0602_133321_909_JPG,Physidae,640,640,182.5,192.5,35131.25,0.08577,182.5,192.5,0.9481,large,4
test,2025_0602_133321_909_JPG,Physidae,640,640,282.5,235.0,66387.5,0.162079,235.0,282.5,1.2021,large,4
test,2025_0602_133325_910_JPG,Physidae,640,640,201.5,218.0,43927.0,0.107244,201.5,218.0,0.9243,large,4
test,2025_0602_133325_910_JPG,Physidae,640,640,214.5,197.0,42256.5,0.103165,197.0,214.5,1.0888,large,4
test,2025_0602_133325_910_JPG,Physidae,640,640,289.0,237.0,68493.0,0.167219,237.0,289.0,1.2194,large,4
test,2025_0602_133325_910_JPG,Physidae,640,640,184.0,173.5,31924.0,0.077939,173.5,184.0,1.0605,large,4
test,2025_0602_133333_912_JPG,Physidae,640,640,206.5,203.0,41919.5,0.102343,203.0,206.5,1.0172,large,4
test,2025_0602_133333_912_JPG,Physidae,640,640,208.0,199.0,41392.0,0.101055,199.0,208.0,1.0452,large,4
test,2025_0602_133333_912_JPG,Physidae,640,640,282.5,245.5,69353.75,0.169321,245.5,282.5,1.1507,large,4
test,2025_0602_133333_912_JPG,Physidae,640,640,203.0,173.5,35220.5,0.085988,173.5,203.0,1.17,large,4
test,2025_0602_142557_173_JPG,Physidae,640,640,512.38,467.0,239280.42,0.584181,467.0,512.38,1.0972,large,1
test,2025_0602_142600_174_JPG,Physidae,640,640,457.0,398.0,181886.0,0.444058,398.0,457.0,1.1482,large,1
test,2025_0602_142608_176_JPG,Physidae,640,640,460.5,415.0,191107.5,0.466571,415.0,460.5,1.1096,large,1
test,2025_0602_142612_177_JPG,Physidae,640,640,455.5,393.5,179239.25,0.437596,393.5,455.5,1.1576,large,1
test,2025_0602_142628_180_JPG,Physidae,640,640,417.5,417.0,174097.5,0.425043,417.0,417.5,1.0012,large,1
test,2025_0602_142636_182_JPG,Physidae,640,640,406.5,415.0,168697.5,0.411859,406.5,415.0,0.9795,large,1
test,2025_0602_142706_185_JPG,Physidae,640,640,451.0,351.5,158526.5,0.387028,351.5,451.0,1.2831,large,1
test,2025_0602_143546_213_JPG,Physidae,640,640,417.5,353.5,147586.25,0.360318,353.5,417.5,1.181,large,1
test,2025_0602_143550_214_JPG,Physidae,640,640,414.5,349.0,144660.5,0.353175,349.0,414.5,1.1877,large,1
test,2025_0602_144720_284_JPG,Physidae,640,640,359.74,462.84,166504.0,0.406504,359.74,462.84,0.7772,large,2
test,2025_0602_144720_284_JPG,Physidae,640,640,250.73,304.6,76371.12,0.186453,250.73,304.6,0.8231,large,2
test,2025_0602_144728_286-1_JPG,Physidae,640,640,305.0,343.0,104615.0,0.255408,305.0,343.0,0.8892,large,2
test,2025_0602_144728_286-1_JPG,Physidae,640,640,219.0,207.5,45442.5,0.110944,207.5,219.0,1.0554,large,2
test,2025_0604_105149_293_JPG,Noteridae,640,640,428.15,340.33,145709.91,0.355737,340.33,428.15,1.2581,large,1
test,2025_0604_105201_296_JPG,Noteridae,640,640,362.0,277.0,100274.0,0.24481,277.0,362.0,1.3069,large,1
test,2025_0604_105247_305_JPG,Noteridae,640,640,303.0,400.0,121200.0,0.295898,303.0,400.0,0.7575,large,1
test,2025_0604_105251_306_JPG,Noteridae,640,640,447.81,396.48,177550.28,0.433472,396.48,447.81,1.1295,large,1
test,2025_0604_105332_312_JPG,Noteridae,640,640,349.0,330.0,115170.0,0.281177,330.0,349.0,1.0576,large,1
test,2025_0604_114151_604_JPG,Noteridae,640,640,541.5,446.5,241779.75,0.590283,446.5,541.5,1.2128,large,1
test,2025_0604_114200_606_JPG,Noteridae,640,640,550.51,629.22,346393.82,0.845688,550.51,629.22,0.8749,large,1
test,2025_0604_114214_609_JPG,Noteridae,640,640,536.5,434.0,232841.0,0.568459,434.0,536.5,1.2362,large,1
test,2025_0604_114251_616_JPG,Noteridae,640,640,519.0,457.0,237183.0,0.57906,457.0,519.0,1.1357,large,1
test,2025_0604_114320_620_JPG,Noteridae,640,640,531.5,429.5,228279.25,0.557322,429.5,531.5,1.2375,large,1
test,2025_0604_114324_621_JPG,Noteridae,640,640,533.5,446.5,238207.75,0.581562,446.5,533.5,1.1948,large,1
test,2025_0604_114329_622_JPG,Noteridae,640,640,533.5,438.0,233673.0,0.570491,438.0,533.5,1.218,large,1
test,2025_0604_114342_625_JPG,Noteridae,640,640,614.0,628.84,386110.49,0.942653,614.0,628.84,0.9764,large,1
test,2025_0604_114355_628_JPG,Noteridae,640,640,531.5,444.5,236251.75,0.576786,444.5,531.5,1.1957,large,1
test,2025_0604_115148_651_JPG,Noteridae,640,640,544.5,402.0,218889.0,0.534397,402.0,544.5,1.3545,large,1
test,2025_0604_115154_652_JPG,Noteridae,640,640,491.59,629.07,309248.16,0.755,491.59,629.07,0.7815,large,1
test,2025_0604_115234_658_JPG,Noteridae,640,640,555.5,400.0,222200.0,0.54248,400.0,555.5,1.3887,large,1
test,2025_0604_122906_705_JPG,Noteridae,640,640,557.0,408.5,227534.5,0.555504,408.5,557.0,1.3635,large,1
test,2025_0604_140519_890_JPG,Noteridae,640,640,238.0,262.5,62475.0,0.152527,238.0,262.5,0.9067,large,4
test,2025_0604_140519_890_JPG,Noteridae,640,640,209.5,269.0,56355.5,0.137587,209.5,269.0,0.7788,large,4
test,2025_0604_140519_890_JPG,Noteridae,640,640,227.0,235.0,53345.0,0.130237,227.0,235.0,0.966,large,4
test,2025_0604_140519_890_JPG,Noteridae,640,640,236.5,252.0,59598.0,0.145503,236.5,252.0,0.9385,large,4
test,2025_0604_140543_895_JPG,Noteridae,640,640,333.56,267.16,89111.22,0.217557,267.16,333.56,1.2485,large,4
test,2025_0604_140543_895_JPG,Noteridae,640,640,286.56,266.11,76255.62,0.186171,266.11,286.56,1.0768,large,4
test,2025_0604_140543_895_JPG,Noteridae,640,640,294.0,286.31,84175.47,0.205507,286.31,294.0,1.0269,large,4
test,2025_0604_140543_895_JPG,Noteridae,640,640,213.71,302.04,64550.25,0.157593,213.71,302.04,0.7075,large,4
test,2025_0605_103458_926_JPG,Hirudinidae,640,640,614.0,239.5,147053.0,0.359016,239.5,614.0,2.5637,large,1
test,2025_0605_103511_929_JPG,Hirudinidae,640,640,632.0,418.39,264424.12,0.645567,418.39,632.0,1.5105,large,1
test,2025_0605_103743_948_JPG,Hirudinidae,640,640,298.67,624.93,186646.76,0.455681,298.67,624.93,0.4779,large,1
test,2025_0605_103820_953_JPG,Hirudinidae,640,640,566.5,378.0,214137.0,0.522795,378.0,566.5,1.4987,large,1
test,2025_0605_103829_955_JPG,Hirudinidae,640,640,569.0,371.0,211099.0,0.515378,371.0,569.0,1.5337,large,1
test,2025_0605_103847_957_JPG,Hirudinidae,640,640,583.5,371.5,216770.25,0.529224,371.5,583.5,1.5707,large,1
test,2025_0605_103904_961_JPG,Hirudinidae,640,640,572.0,380.5,217646.0,0.531362,380.5,572.0,1.5033,large,1
test,2025_0605_103940_962_JPG,Hirudinidae,640,640,607.4,286.93,174278.81,0.425485,286.93,607.4,2.1169,large,1
test,2025_0605_103954_964_JPG,Hirudinidae,640,640,618.5,227.0,140399.5,0.342772,227.0,618.5,2.7247,large,1
test,2025_0605_104021_969_JPG,Hirudinidae,640,640,448.0,622.24,278765.51,0.68058,448.0,622.24,0.72,large,1
test,2025_0605_104030_970_JPG,Hirudinidae,640,640,595.0,340.5,202597.5,0.494623,340.5,595.0,1.7474,large,1
test,2025_0605_104034_971_JPG,Hirudinidae,640,640,635.47,446.67,283841.78,0.692973,446.67,635.47,1.4227,large,1
test,2025_0605_104506_974_JPG,Hirudinidae,640,640,597.0,338.5,202084.5,0.49337,338.5,597.0,1.7637,large,1
test,2025_0605_111617_229_JPG,Hirudinidae,640,640,611.5,183.0,111904.5,0.273204,183.0,611.5,3.3415,large,1
test,2025_0605_111707_237_JPG,Hirudinidae,640,640,599.0,368.0,220432.0,0.538164,368.0,599.0,1.6277,large,1
test,2025_0605_111712_238_JPG,Hirudinidae,640,640,596.0,362.5,216050.0,0.527466,362.5,596.0,1.6441,large,1
test,2025_0605_111726_241_JPG,Hirudinidae,640,640,595.5,357.0,212593.5,0.519027,357.0,595.5,1.6681,large,1
test,2025_0606_104119_610_JPG,Libellulidae,640,640,614.0,574.0,352436.0,0.860439,574.0,614.0,1.0697,large,1
test,2025_0606_104124_611_JPG,Libellulidae,640,640,615.0,566.5,348397.5,0.85058,566.5,615.0,1.0856,large,1
test,2025_0606_104128_612_JPG,Libellulidae,640,640,613.0,589.0,361057.0,0.881487,589.0,613.0,1.0407,large,1
test,2025_0606_104214_620_JPG,Libellulidae,640,640,585.0,578.0,338130.0,0.825513,578.0,585.0,1.0121,large,1
test,2025_0606_110332_672_JPG,Libellulidae,640,640,633.0,640.0,405120.0,0.989062,633.0,640.0,0.9891,large,1
test,2025_0606_110349_673_JPG,Libellulidae,640,640,606.5,597.0,362080.5,0.883986,597.0,606.5,1.0159,large,1
test,2025_0606_110403_676_JPG,Libellulidae,640,640,605.0,593.0,358765.0,0.875891,593.0,605.0,1.0202,large,1
test,2025_0606_110408_677_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
test,2025_0606_110428_681_JPG,Libellulidae,640,640,605.0,598.0,361790.0,0.883276,598.0,605.0,1.0117,large,1
test,2025_0606_110504_685_JPG,Libellulidae,640,640,627.5,621.5,389991.25,0.952127,621.5,627.5,1.0097,large,1
test,2025_0606_110515_687_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
test,2025_0606_110519_688_JPG,Libellulidae,640,640,614.5,609.5,374537.75,0.914399,609.5,614.5,1.0082,large,1
test,2025_0606_110525_689_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
test,2025_0606_113204_781_JPG,Libellulidae,640,640,601.0,545.5,327845.5,0.800404,545.5,601.0,1.1017,large,1
test,2025_0606_113227_786_JPG,Libellulidae,640,640,599.0,562.5,336937.5,0.822601,562.5,599.0,1.0649,large,1
test,2025_0606_113232_787_JPG,Libellulidae,640,640,594.5,543.5,323110.75,0.788845,543.5,594.5,1.0938,large,1
test,2025_0606_113321_789_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
test,2025_0606_113336_792_JPG,Libellulidae,640,640,562.0,599.5,336919.0,0.822556,562.0,599.5,0.9374,large,1
test,2025_0606_113341_793_JPG,Libellulidae,640,640,569.0,609.0,346521.0,0.845999,569.0,609.0,0.9343,large,1
test,2025_0606_114643_851_JPG,Libellulidae,640,640,583.0,576.0,335808.0,0.819844,576.0,583.0,1.0122,large,1
test,2025_0606_114648_852_JPG,Libellulidae,640,640,624.0,626.0,390624.0,0.953672,624.0,626.0,0.9968,large,1
test,2025_0609_101814_951_JPG,Notonectidae,640,640,501.5,565.0,283347.5,0.691766,501.5,565.0,0.8876,large,1
test,2025_0609_101848_957_JPG,Notonectidae,640,640,492.0,510.0,250920.0,0.612598,492.0,510.0,0.9647,large,1
test,2025_0609_101911_959_JPG,Notonectidae,640,640,498.5,567.0,282649.5,0.690062,498.5,567.0,0.8792,large,1
test,2025_0609_101916_960_JPG,Notonectidae,640,640,498.5,558.5,278412.25,0.679717,498.5,558.5,0.8926,large,1
test,2025_0609_101925_962_JPG,Notonectidae,640,640,492.0,548.0,269616.0,0.658242,492.0,548.0,0.8978,large,1
test,2025_0609_101945_964_JPG,Notonectidae,640,640,519.0,578.0,299982.0,0.732378,519.0,578.0,0.8979,large,1
test,2025_0609_101950_965_JPG,Notonectidae,640,640,639.69,626.0,400445.24,0.97765,626.0,639.69,1.0219,large,1
test,2025_0609_102018_969_JPG,Notonectidae,640,640,500.0,508.0,254000.0,0.620117,500.0,508.0,0.9843,large,1
test,2025_0609_112937_227_JPG,Notonectidae,640,640,605.0,620.0,375100.0,0.915771,605.0,620.0,0.9758,large,1
test,2025_0609_112942_228_JPG,Notonectidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
test,2025_0609_113006_231_JPG,Notonectidae,640,640,512.5,499.5,255993.75,0.624985,499.5,512.5,1.026,large,1
test,2025_0609_113015_233_JPG,Notonectidae,640,640,508.0,516.5,262382.0,0.640581,508.0,516.5,0.9835,large,1
test,2025_0609_113044_236_JPG,Notonectidae,640,640,487.5,520.5,253743.75,0.619492,487.5,520.5,0.9366,large,1
test,2025_0609_115440_364_JPG,Notonectidae,640,640,446.0,563.0,251098.0,0.613032,446.0,563.0,0.7922,large,1
test,2025_0609_115500_366_JPG,Notonectidae,640,640,457.0,571.5,261175.5,0.637635,457.0,571.5,0.7997,large,1
test,2025_0609_115514_369_JPG,Notonectidae,640,640,438.0,548.0,240024.0,0.585996,438.0,548.0,0.7993,large,1
test,2025_0611_103116_470_JPG,Glossiphoniidae,640,640,512.5,387.5,198593.75,0.484848,387.5,512.5,1.3226,large,1
test,2025_0611_103152_477_JPG,Glossiphoniidae,640,640,522.0,387.5,202275.0,0.493835,387.5,522.0,1.3471,large,1
